Opportunity_ID,Last_Modified_Date_opp_days,Quote_Expiry_Date_opp_days,Planned_Delivery_End-Start,Planned_Delivery_Start_Date_acc_days,Planned_Delivery_Start_Date_opp_days
2925,118,52.0,28.0,91,91
2926,33,40.0,0.0,29,29
2927,441,333.0,30.0,927,545
2928,33,60.0,0.0,1138,3
2929,33,20.0,0.0,354,38
2930,33,21.0,0.0,408,92
2931,34,29.0,88.0,105,92
2932,33,29.0,23.0,283,6
2934,38,60.0,29.0,981,212
2935,32,30.0,2.0,1194,0
2936,32,30.0,4.0,1199,5
2937,32,16.0,0.0,1145,9
2938,32,7.0,0.0,1152,16
2939,32,58.0,2.0,1205,26
2940,32,58.0,2.0,1205,26
2941,76,149.0,8.0,82,82
2942,32,30.0,11.0,423,12
2943,98,22.0,18.0,599,67
2944,31,21.0,0.0,35,35
2945,32,30.0,29.0,1255,59
2946,110,26.0,4.0,1234,38
2947,110,26.0,0.0,1201,5
2948,34,57.0,0.0,755,69
2949,34,57.0,0.0,805,119
2950,133,52.0,0.0,711,147
2951,308,52.0,0.0,711,147
2953,308,52.0,0.0,711,147
2954,133,52.0,0.0,711,147
2955,308,52.0,0.0,802,238
2956,133,52.0,0.0,711,147
2958,130,35.0,30.0,117,117
2959,397,427.0,297.0,480,480
2960,165,238.0,31.0,374,192
2961,35,21.0,0.0,31,31
2962,30,38.0,0.0,227,73
2963,30,52.0,18.0,1234,38
2964,34,21.0,0.0,248,94
2965,131,175.0,0.0,146,146
2966,109,25.0,0.0,1208,11
2967,33,55.0,88.0,341,100
2968,28,4.0,3.0,1201,43
2969,27,52.0,0.0,525,32
2970,27,52.0,0.0,560,67
2971,27,52.0,0.0,560,67
2972,27,54.0,0.0,1169,28
2973,27,54.0,0.0,1171,30
2974,27,54.0,0.0,1171,30
2975,30,23.0,41.0,72,18
2976,27,85.0,13.0,1186,55
2977,27,85.0,12.0,1200,69
2978,27,85.0,6.0,1194,63
2979,92,102.0,25.0,1297,98
2980,193,32.0,91.0,236,236
2981,136,30.0,4.0,49,49
2982,28,29.0,0.0,34,34
2983,28,52.0,0.0,1220,20
2984,161,161.0,0.0,1381,181
2985,578,30.0,7.0,56,3
2986,617,39.0,28.0,156,115
2987,100,90.0,58.0,259,113
2988,26,30.0,11.0,144,-1
2990,26,22.0,10.0,278,0
2992,26,22.0,10.0,781,0
2993,26,22.0,10.0,781,0
2994,26,6.0,11.0,1140,34
2995,98,41.0,34.0,525,34
2996,26,6.0,15.0,1133,27
2997,26,52.0,25.0,1213,13
2998,167,52.0,25.0,1374,174
2999,26,2.0,4.0,1166,6
3000,70,10.0,50.0,57,57
3001,157,157.0,26.0,159,159
3002,36,16.0,2.0,277,20
3003,25,30.0,10.0,145,-1
3004,105,21.0,0.0,1206,5
3006,105,14.0,0.0,1203,2
3007,25,8.0,0.0,1152,9
3008,187,233.0,0.0,305,300
3009,29,30.0,0.0,68,68
3010,25,6.0,4.0,1220,19
3011,25,30.0,11.0,340,12
3012,25,35.0,11.0,1227,26
3013,104,12.0,0.0,1206,4
3014,210,95.0,14.0,527,203
3015,24,31.0,0.0,1211,9
3016,268,120.0,8.0,1473,271
3017,24,20.0,16.0,1138,4
3018,24,1.0,0.0,145,9
3019,60,12.0,30.0,1248,46
3020,25,40.0,0.0,1191,40
3021,90,108.0,0.0,280,122
3022,59,28.0,57.0,172,172
3023,209,94.0,14.0,527,202
3024,209,94.0,14.0,527,202
3025,209,94.0,14.0,527,202
3026,316,332.0,0.0,327,325
3027,224,19.0,0.0,58,6
3028,23,29.0,0.0,191,35
3029,257,21.0,30.0,263,263
3030,23,3.0,0.0,99,7
3032,31,9.0,6.0,1017,11
3033,31,9.0,6.0,1046,40
3034,20,47.0,16.0,48,0
3035,20,16.0,18.0,1233,28
3036,35,65.0,18.0,1289,84
3037,20,30.0,11.0,1226,21
3038,20,30.0,11.0,1233,28
3039,20,30.0,11.0,1233,28
3040,20,16.0,10.0,48,1
3041,21,36.0,35.0,657,42
3043,20,8.0,1.0,1034,7
3044,171,52.0,30.0,1374,168
3045,25,45.0,4.0,172,55
3046,25,45.0,4.0,179,62
3047,25,45.0,4.0,1011,237
3048,71,77.0,27.0,78,78
3049,19,15.0,3.0,1206,0
3050,19,46.0,14.0,49,1
3051,19,46.0,9.0,48,0
3052,19,46.0,12.0,51,3
3053,692,46.0,16.0,30,30
3054,182,46.0,90.0,137,137
3055,107,97.0,0.0,83,83
3056,125,151.0,105.0,15,15
3057,605,65.0,49.0,1268,87
3058,57,6.0,12.0,14,14
3059,140,138.0,63.0,145,145
3060,86,105.0,154.0,243,243
3061,98,14.0,0.0,1214,6
3062,18,45.0,0.0,519,-1
3063,18,45.0,0.0,1166,16
3064,18,14.0,16.0,13,13
3065,124,37.0,18.0,1083,54
3066,18,31.0,14.0,171,15
3067,18,52.0,18.0,1269,61
3068,570,31.0,25.0,68,47
3069,24,45.0,88.0,1320,138
3070,336,91.0,241.0,166,165
3071,97,8.0,0.0,1209,0
3072,569,43.0,28.0,255,106
3073,72,31.0,152.0,1440,257
3074,97,13.0,0.0,1210,1
3075,17,13.0,6.0,790,0
3076,17,13.0,6.0,790,0
3077,17,0.0,0.0,1156,5
3078,17,0.0,0.0,1163,12
3079,17,0.0,0.0,1170,19
3080,17,0.0,0.0,1179,28
3081,603,52.0,270.0,1593,410
3082,16,29.0,11.0,1213,3
3083,96,12.0,0.0,1210,0
3084,560,63.0,30.0,712,103
3085,24,30.0,7.0,496,122
3086,102,43.0,7.0,101,101
3087,16,3.0,0.0,585,7
3088,16,3.0,0.0,584,6
3089,16,3.0,0.0,588,10
3090,16,3.0,0.0,589,11
3091,16,4.0,0.0,344,11
3092,203,33.0,241.0,1167,136
3093,567,30.0,7.0,28,27
3094,15,11.0,0.0,16,16
3095,567,52.0,30.0,140,102
3096,15,30.0,3.0,336,3
3097,104,132.0,53.0,132,132
3098,198,313.0,30.0,161,161
3099,13,1.0,0.0,267,4
3100,212,88.0,30.0,1466,253
3101,654,39.0,121.0,283,283
3102,12,0.0,0.0,408,71
3103,12,39.0,30.0,307,9
3104,197,197.0,0.0,556,219
3105,12,39.0,19.0,825,20
3106,226,39.0,14.0,227,9
3107,220,52.0,16.0,1388,174
3108,17,9.0,18.0,1197,48
3109,12,1.0,0.0,606,3
3110,212,2.0,0.0,71,7
3111,11,38.0,4.0,829,33
3112,11,38.0,4.0,822,26
3113,11,38.0,4.0,822,26
3114,11,38.0,4.0,822,26
3115,101,7.0,5.0,57,57
3116,29,27.0,153.0,229,229
3117,11,30.0,4.0,1220,5
3118,11,9.0,4.0,1220,5
3119,79,30.0,18.0,1374,159
3120,82,52.0,151.0,22,22
3121,49,6.0,5.0,1222,6
3122,49,13.0,10.0,958,74
3123,90,8.0,0.0,1222,6
3124,10,35.0,19.0,1186,73
3125,10,1.0,0.0,1160,2
3126,10,31.0,12.0,584,52
3127,10,37.0,0.0,1162,4
3128,71,35.0,28.0,1213,83
3129,10,34.0,6.0,0,0
3130,15,13.0,13.0,69,69
3131,111,117.0,4.0,1204,73
3132,9,35.0,10.0,1241,24
3133,40,30.0,0.0,45,45
3134,9,0.0,0.0,410,18
3135,217,217.0,0.0,498,228
3136,6,33.0,0.0,1169,7
3137,6,33.0,0.0,1163,1
3138,6,33.0,0.0,1192,30
3139,6,0.0,0.0,590,2
3140,6,1.0,0.0,402,59
3141,6,1.0,0.0,392,49
3142,6,4.0,6.0,1228,8
3143,77,123.0,30.0,93,93
3144,42,16.0,23.0,123,57
3145,220,33.0,30.0,227,3
3146,220,33.0,30.0,227,3
3147,220,33.0,30.0,227,3
3148,220,33.0,30.0,227,3
3149,543,17.0,8.0,1312,92
3150,220,33.0,22.0,227,3
3151,5,29.0,0.0,1221,0
3152,85,3.0,0.0,1223,2
3153,5,29.0,3.0,165,0
3154,5,33.0,8.0,1233,13
3155,15,17.0,4.0,305,27
3156,63,92.0,17.0,1284,63
3157,189,216.0,91.0,847,223
3158,65,21.0,38.0,370,68
3159,6,35.0,4.0,615,26
3160,27,27.0,0.0,371,26
3161,22,22.0,0.0,388,43
3162,4,1.0,0.0,365,20
3164,3,30.0,14.0,142,78
3165,266,30.0,19.0,95,31
3166,3,31.0,14.0,114,50
3167,3,30.0,14.0,114,50
3168,405,52.0,208.0,486,486
3169,315,52.0,150.0,1556,334
3171,124,49.0,181.0,1587,365
3172,382,52.0,3.0,243,243
3173,382,52.0,4.0,263,263
3174,315,49.0,88.0,420,396
3175,406,211.0,91.0,1168,455
3176,315,28.0,151.0,759,242
3177,82,49.0,30.0,1298,90
3178,116,52.0,30.0,1420,212
3179,503,52.0,18.0,581,557
3180,55,31.0,7.0,239,36
3181,3,30.0,386.0,121,57
3182,3,30.0,21.0,121,57
3183,3,30.0,21.0,128,64
3184,3,31.0,21.0,135,71
3185,3,30.0,21.0,149,85
3186,3,30.0,21.0,149,85
3187,13,7.0,32.0,1255,32
3189,34,30.0,0.0,1083,38
3190,62,122.0,270.0,122,122
3191,203,28.0,0.0,78,5
3192,82,7.0,0.0,1228,4
3193,101,21.0,0.0,244,115
3194,507,213.0,36.0,215,150
3195,481,213.0,41.0,218,153
3196,481,120.0,60.0,338,273
3197,404,52.0,63.0,1407,574
3198,315,48.0,140.0,371,371
3199,96,47.0,172.0,367,367
3200,216,29.0,16.0,241,13
3201,33,39.0,14.0,122,94
3202,81,27.0,4.0,1276,51
3203,17,59.0,43.0,242,16
3204,81,27.0,0.0,1238,13
3205,0,26.0,17.0,315,9
3206,0,26.0,17.0,9,9
3207,269,52.0,361.0,1076,28
3208,38,38.0,37.0,349,42
3209,9,52.0,25.0,496,147
3210,203,60.0,200.0,1351,189
3211,184,60.0,221.0,1330,168
3213,550,390.0,364.0,530,26
3214,66,52.0,364.0,107,26
3215,66,52.0,364.0,653,26
3216,66,52.0,364.0,380,26
3217,66,52.0,364.0,255,26
3218,66,52.0,364.0,295,26
3220,66,52.0,364.0,180,26
3222,78,24.0,0.0,1230,2
3223,66,52.0,364.0,43,26
3224,66,52.0,364.0,489,26
3225,66,52.0,364.0,375,26
3226,66,52.0,364.0,1143,26
3227,66,52.0,364.0,523,26
3228,66,52.0,364.0,66,26
3229,623,52.0,364.0,599,26
3230,66,52.0,364.0,489,26
3231,78,23.0,0.0,1234,6
3232,66,390.0,364.0,332,26
3234,66,52.0,364.0,471,26
3235,66,52.0,364.0,100,26
3236,66,52.0,364.0,614,26
3237,66,52.0,364.0,164,26
3238,66,52.0,364.0,319,26
3239,66,52.0,364.0,592,26
3240,66,52.0,364.0,199,26
3241,66,52.0,364.0,638,26
3242,66,52.0,364.0,1254,26
3243,66,52.0,364.0,619,26
3245,400,52.0,364.0,509,26
3246,0,25.0,0.0,1201,31
3247,50,25.0,27.0,126,29
3248,1,1.0,0.0,599,3
3249,1,1.0,0.0,599,3
3250,101,25.0,60.0,238,238
3252,639,56.0,30.0,182,85
3253,639,84.0,59.0,153,56
3254,58,56.0,6.0,548,26
3255,639,115.0,30.0,243,146
3256,0,56.0,0.0,556,34
3257,0,1.0,7.0,64,10
3258,209,52.0,89.0,1381,299
3259,211,52.0,82.0,1203,299
3260,556,444.0,27.0,744,634
3261,297,52.0,152.0,450,450
3262,0,30.0,4.0,361,6
3263,7,52.0,18.0,1234,6
3264,66,52.0,364.0,439,26
3265,37,41.0,7.0,421,17
3266,65,52.0,364.0,1228,25
3267,65,52.0,364.0,821,25
3268,65,52.0,364.0,67,25
3269,65,52.0,364.0,354,25
3270,65,52.0,364.0,30,25
3271,65,52.0,364.0,1254,25
3272,65,52.0,364.0,590,25
3273,65,52.0,364.0,697,25
3274,65,52.0,364.0,509,25
3275,198,30.0,18.0,173,173
3276,65,52.0,364.0,199,25
3277,198,30.0,28.0,100,100
3278,78,78.0,0.0,638,99
3279,135,114.0,0.0,667,128
3280,36,9.0,14.0,78,57
3281,57,71.0,264.0,702,84
3282,41,48.0,9.0,1097,33
3283,65,52.0,333.0,1285,56
3284,213,114.0,0.0,246,164
3285,77,23.0,0.0,1227,-2
3286,1,24.0,14.0,826,16
3287,476,56.0,30.0,95,25
3288,476,56.0,27.0,126,56
3289,476,56.0,30.0,154,84
3290,404,64.0,30.0,894,84
3291,404,52.0,27.0,866,56
3292,404,52.0,29.0,836,26
3293,372,114.0,29.0,1254,26
3294,372,114.0,20.0,1284,56
3295,372,114.0,30.0,1312,84
3296,73,114.0,30.0,109,25
3297,76,22.0,0.0,1231,1
3298,76,22.0,0.0,1231,1
3300,76,22.0,0.0,1231,1
3301,76,22.0,0.0,1231,1
3302,76,22.0,0.0,1231,1
3304,224,52.0,56.0,1352,148
3305,224,52.0,84.0,1415,211
3306,29,23.0,89.0,255,24
3307,216,208.0,94.0,263,263
3308,403,54.0,29.0,836,25
3309,403,54.0,27.0,866,55
3310,403,54.0,30.0,894,83
3311,403,94.0,30.0,894,83
3312,403,94.0,29.0,836,25
3313,403,52.0,27.0,866,55
3314,403,52.0,29.0,836,25
3315,403,52.0,27.0,866,55
3316,403,52.0,30.0,894,83
3317,49,23.0,31.0,23,23
3319,0,23.0,0.0,1211,39
3320,0,23.0,0.0,1226,54
3321,0,23.0,0.0,1181,9
3322,81,113.0,0.0,137,137
3323,32,20.0,34.0,168,168
3324,35,7.0,6.0,1277,47
3325,1,1.0,0.0,1235,5
3326,5,6.0,3.0,1249,18
3327,110,111.0,0.0,1367,136
3328,97,53.0,0.0,1334,103
3329,108,59.0,0.0,1363,132
3330,26,53.0,4.0,871,73
3331,75,21.0,0.0,1234,3
3332,75,3.0,0.0,1234,3
3333,0,22.0,0.0,1215,42
3334,0,22.0,0.0,1246,73
3335,0,112.0,0.0,1274,101
3336,89,112.0,16.0,295,96
3337,89,112.0,11.0,300,101
3338,290,112.0,91.0,296,296
3339,623,112.0,0.0,715,295
3340,350,132.0,0.0,654,234
3341,360,371.0,1.0,363,325
3342,297,52.0,0.0,740,320
3344,349,387.0,301.0,287,84
3345,31,42.0,25.0,1102,17
3346,180,-1.0,203.0,1402,171
3347,209,22.0,16.0,241,6
3348,209,22.0,17.0,240,5
3349,0,30.0,4.0,1234,3
3350,349,387.0,364.0,564,23
3351,31,20.0,45.0,312,31
3352,2,111.0,88.0,585,23
3353,20,32.0,4.0,2,2
3354,62,52.0,364.0,593,22
3355,62,52.0,364.0,584,22
3356,62,52.0,364.0,411,22
3357,62,52.0,364.0,215,22
3358,62,52.0,364.0,604,22
3359,74,52.0,364.0,298,22
3360,62,52.0,364.0,486,22
3361,2,21.0,0.0,1241,9
3362,46,21.0,2.0,1166,2
3363,2,21.0,4.0,158,2
3364,2,21.0,16.0,822,9
3365,2,21.0,12.0,826,13
3366,6,21.0,12.0,826,13
3367,75,21.0,3.0,835,22
3368,2,111.0,21.0,1236,72
3369,2,111.0,21.0,1229,65
3370,2,80.0,21.0,1210,46
3371,2,111.0,21.0,1236,72
3372,2,111.0,21.0,1229,65
3373,2,111.0,21.0,1243,79
3374,2,80.0,21.0,1210,46
3375,2,111.0,21.0,1229,65
3376,2,111.0,21.0,1310,79
3377,2,32.0,21.0,1303,72
3378,37,109.0,0.0,1222,46
3379,64,80.0,89.0,1253,20
3380,32,109.0,89.0,548,20
3381,71,30.0,14.0,1194,63
3382,3,3.0,0.0,718,50
3383,70,1.0,0.0,91,88
3384,196,52.0,29.0,1404,171
3385,282,52.0,7.0,1517,284
3386,357,52.0,89.0,1526,293
3387,298,45.0,26.0,1565,389
3388,100,19.0,284.0,-87,-266
3389,394,52.0,57.0,1592,416
3390,270,52.0,91.0,1469,293
3391,112,52.0,90.0,638,110
3392,336,52.0,0.0,811,283
3393,310,52.0,91.0,821,293
3394,318,39.0,90.0,1329,110
3395,318,105.0,91.0,1420,201
3396,648,105.0,91.0,1512,293
3397,133,52.0,39.0,1292,161
3398,648,39.0,0.0,609,200
3399,648,39.0,91.0,610,201
3400,0,109.0,0.0,1185,9
3401,648,39.0,91.0,702,293
3402,371,52.0,91.0,304,293
3403,598,52.0,25.0,728,728
3404,318,39.0,90.0,467,110
3405,318,105.0,91.0,558,201
3406,363,52.0,91.0,650,293
3407,0,19.0,0.0,1226,50
3408,3,3.0,0.0,459,50
3409,1,1.0,0.0,611,9
3410,1,19.0,19.0,1233,0
3411,94,102.0,0.0,327,121
3412,60,52.0,364.0,1038,20
3413,60,52.0,364.0,509,20
3414,60,52.0,364.0,605,20
3415,60,52.0,364.0,275,20
3416,60,52.0,364.0,107,20
3417,60,52.0,364.0,102,20
3418,60,52.0,364.0,556,20
3419,60,52.0,364.0,585,20
3420,60,52.0,364.0,374,20
3421,193,52.0,364.0,103,20
3422,60,52.0,364.0,1254,20
3423,60,52.0,181.0,1411,203
3424,60,52.0,364.0,298,20
3425,60,52.0,364.0,830,20
3426,60,52.0,364.0,565,20
3427,10,30.0,0.0,56,30
3428,94,3.0,3.0,1209,14
3429,261,52.0,328.0,1290,55
3430,94,3.0,7.0,1222,27
3431,31,32.0,60.0,503,78
3432,582,39.0,88.0,111,111
3433,582,39.0,88.0,111,111
3434,582,39.0,88.0,111,111
3436,101,30.0,0.0,678,78
3437,1,30.0,0.0,601,1
3438,1,30.0,0.0,608,8
3439,56,31.0,0.0,1247,13
3440,85,31.0,0.0,1247,13
3441,56,37.0,0.0,1247,13
3442,632,18.0,18.0,155,0
3443,161,18.0,18.0,211,107
3444,1,31.0,18.0,935,0
3445,1,18.0,18.0,319,0
3446,1,18.0,18.0,319,0
3447,161,381.0,0.0,837,290
3448,562,381.0,0.0,1148,601
3449,72,80.0,11.0,937,111
3450,269,199.0,4.0,984,111
3451,269,290.0,0.0,1163,290
3452,269,381.0,0.0,1250,377
3453,73,52.0,43.0,610,64
3454,28,17.0,0.0,896,104
3455,188,383.0,0.0,983,191
3456,269,383.0,4.0,1078,286
3457,269,383.0,3.0,1169,377
3458,286,381.0,0.0,1047,322
3459,441,381.0,0.0,1168,443
3460,55,49.0,60.0,19,20
3461,108,80.0,63.0,1225,136
3462,576,184.0,21.0,1464,254
3463,35,29.0,12.0,608,5
3465,28,48.0,0.0,74,26
3466,0,29.0,3.0,602,-1
3467,146,1.0,0.0,527,168
3468,146,1.0,0.0,527,168
3469,190,1.0,0.0,588,229
3470,190,1.0,0.0,588,229
3471,190,1.0,0.0,588,229
3472,107,1.0,0.0,498,139
3473,107,1.0,0.0,498,139
3474,148,1.0,0.0,527,168
3475,148,1.0,0.0,588,229
3476,146,1.0,0.0,494,135
3477,148,1.0,0.0,527,168
3478,1,5.0,8.0,1244,8
3479,1,31.0,18.0,1262,26
3480,40,70.0,7.0,1277,41
3481,69,16.0,58.0,357,76
3482,15,16.0,8.0,1169,0
3483,89,25.0,9.0,417,74
3484,263,225.0,29.0,1558,321
3485,91,27.0,4.0,74,74
3486,25,34.0,22.0,1335,201
3487,193,167.0,179.0,543,200
3488,104,52.0,361.0,1174,18
3489,174,22.0,206.0,1309,166
3490,195,29.0,211.0,1200,168
3491,25,31.0,4.0,992,32
3492,342,31.0,30.0,168,168
3495,0,30.0,3.0,364,4
3496,189,14.0,0.0,92,5
3497,61,106.0,7.0,800,119
3498,69,46.0,6.0,840,21
3499,69,46.0,2.0,835,16
3500,203,105.0,0.0,287,287
3501,367,196.0,4.0,192,192
3502,367,105.0,4.0,283,283
3503,367,378.0,4.0,374,374
3504,123,196.0,14.0,48,171
3505,103,135.0,4.0,192,192
3506,193,287.0,4.0,283,283
3507,266,52.0,4.0,374,374
3508,89,196.0,4.0,192,192
3509,180,287.0,0.0,210,210
3510,266,34.0,4.0,374,374
3511,644,52.0,0.0,868,654
3512,399,531.0,21.0,686,472
3513,0,105.0,4.0,1211,31
3514,74,40.0,28.0,119,68
3515,129,40.0,35.0,203,152
3516,12,46.0,7.0,819,0
3517,304,40.0,28.0,301,250
3518,304,40.0,28.0,392,341
3519,189,35.0,29.0,454,440
3520,189,33.0,61.0,211,197
3521,4,33.0,22.0,1159,24
3522,3,33.0,14.0,1272,35
3524,67,13.0,0.0,1244,5
3525,67,13.0,0.0,1290,51
3526,122,103.0,4.0,1077,128
3527,23,45.0,9.0,957,38
3528,23,24.0,33.0,1271,32
3529,156,43.0,16.0,27,27
3530,44,24.0,23.0,1163,16
3531,4,11.0,4.0,1262,21
3532,334,33.0,0.0,195,23
3533,332,18.0,7.0,82,29
3534,332,18.0,0.0,70,42
3535,332,18.0,7.0,98,98
3536,332,18.0,31.0,134,109
3537,332,3.0,0.0,456,8
3538,332,74.0,4.0,1060,133
3539,332,4.0,0.0,1329,4
3540,332,46.0,0.0,1279,12
3541,332,31.0,0.0,1343,18
3542,332,4.0,0.0,1334,9
3543,332,9.0,11.0,1360,35
3544,562,18.0,0.0,190,8
3545,331,52.0,120.0,1684,384
3546,331,52.0,67.0,755,133
3547,331,23.0,4.0,1388,62
3548,331,23.0,0.0,1335,9
3549,331,45.0,0.0,62,62
3550,331,62.0,21.0,83,83
3552,331,17.0,3.0,336,6
3553,331,17.0,0.0,336,6
3554,331,128.0,0.0,1416,90
3555,331,30.0,7.0,542,27
3556,490,220.0,39.0,485,300
3557,331,3.0,0.0,1340,14
3558,331,62.0,4.0,733,97
3559,331,31.0,11.0,1332,6
3560,331,52.0,37.0,1248,8
3561,331,8.0,4.0,1259,27
3562,331,3.0,4.0,1332,6
3563,331,31.0,11.0,101,6
3564,330,29.0,54.0,1256,145
3565,485,30.0,53.0,1411,110
3566,330,52.0,0.0,1327,0
3567,330,30.0,0.0,1242,131
3568,330,52.0,0.0,1354,27
3569,330,52.0,15.0,1419,92
3570,330,30.0,60.0,1440,139
3571,460,52.0,121.0,528,504
3572,460,52.0,121.0,528,504
3573,330,107.0,11.0,1285,26
3574,330,107.0,11.0,1264,5
3575,330,107.0,8.0,1283,24
3576,330,107.0,9.0,1327,68
3577,330,16.0,4.0,920,12
3578,330,16.0,4.0,920,12
3579,330,16.0,4.0,920,12
3580,330,16.0,4.0,920,12
3581,330,16.0,4.0,920,12
3582,330,16.0,4.0,920,12
3583,330,16.0,4.0,920,12
3584,330,15.0,3.0,941,12
3585,330,52.0,89.0,361,292
3586,330,199.0,76.0,215,215
3587,330,77.0,0.0,812,96
3588,330,44.0,1.0,450,43
3589,330,61.0,1.0,482,75
3590,330,107.0,0.0,526,119
3591,330,288.0,1.0,973,335
3592,330,107.0,29.0,831,17
3593,330,2.0,4.0,1332,5
3594,330,30.0,11.0,473,19
3595,330,52.0,18.0,74,47
3596,330,31.0,30.0,423,47
3597,329,30.0,11.0,866,95
3598,329,30.0,0.0,1309,197
3599,450,52.0,57.0,208,172
3600,329,78.0,29.0,1405,77
3601,329,-163.0,3.0,266,67
3602,329,52.0,0.0,1390,62
3603,329,52.0,0.0,1412,84
3604,329,52.0,0.0,1434,106
3605,329,52.0,0.0,702,6
3606,329,0.0,0.0,704,8
3607,329,106.0,15.0,1497,272
3608,329,52.0,89.0,873,108
3609,329,106.0,29.0,77,77
3610,329,106.0,16.0,60,60
3611,329,15.0,0.0,15,15
3612,329,45.0,61.0,1403,76
3613,329,29.0,4.0,90,25
3614,329,76.0,30.0,46,46
3616,329,15.0,4.0,1332,4
3617,329,43.0,0.0,1289,19
3618,329,76.0,11.0,620,165
3619,391,126.0,4.0,433,368
3620,329,15.0,30.0,199,46
3621,329,52.0,4.0,1339,11
3622,442,30.0,14.0,958,123
3623,329,8.0,4.0,1339,11
3624,329,15.0,0.0,100,42
3625,329,52.0,9.0,1253,6
3626,329,52.0,0.0,699,1
3627,329,13.0,0.0,313,13
3628,329,71.0,0.0,375,75
3629,328,0.0,0.0,1343,14
3630,328,33.0,1.0,1341,38
3631,425,182.0,0.0,1568,437
3632,328,298.0,2.0,1492,361
3633,375,186.0,0.0,1568,437
3634,554,186.0,0.0,1666,535
3635,554,185.0,0.0,1666,535
3636,554,186.0,0.0,1666,535
3637,554,270.0,14.0,1652,521
3638,328,52.0,0.0,493,120
3639,328,5.0,0.0,38,38
3640,328,52.0,0.0,40,38
3641,328,5.0,0.0,38,38
3642,328,136.0,0.0,119,119
3643,376,52.0,59.0,153,137
3644,376,52.0,59.0,215,199
3645,376,52.0,22.0,96,80
3646,328,14.0,7.0,1278,17
3647,328,105.0,7.0,250,52
3648,328,105.0,30.0,45,45
3649,328,52.0,18.0,1444,115
3650,328,52.0,42.0,472,94
3651,558,0.0,22.0,636,12
3652,558,42.0,166.0,31,31
3653,328,7.0,3.0,1299,10
3654,327,52.0,29.0,1002,75
3656,327,52.0,0.0,401,40
3657,327,52.0,0.0,434,73
3658,327,45.0,0.0,1382,52
3660,327,52.0,13.0,628,91
3661,327,52.0,10.0,673,136
3662,327,32.0,25.0,1346,16
3663,327,25.0,0.0,1335,5
3664,327,52.0,0.0,1485,181
3665,325,225.0,91.0,513,195
3666,325,225.0,89.0,605,287
3667,325,52.0,0.0,290,105
3668,0,3.0,0.0,1198,30
3669,324,52.0,0.0,417,55
3670,324,52.0,30.0,133,133
3671,324,52.0,0.0,1339,6
3672,324,52.0,0.0,151,147
3673,489,52.0,88.0,795,559
3674,489,52.0,91.0,795,559
3675,324,38.0,0.0,1292,17
3677,324,52.0,45.0,544,118
3678,324,56.0,0.0,860,147
3680,324,10.0,4.0,1339,6
3681,323,52.0,271.0,572,466
3682,323,52.0,14.0,500,117
3683,323,52.0,11.0,727,26
3684,323,52.0,22.0,706,5
3685,323,261.0,0.0,556,265
3686,323,31.0,28.0,394,103
3687,323,30.0,29.0,362,71
3688,323,374.0,90.0,375,375
3689,553,142.0,11.0,349,180
3690,323,9.0,4.0,1306,12
3691,323,21.0,4.0,1346,12
3692,323,21.0,4.0,1346,12
3693,323,21.0,0.0,1336,2
3694,323,30.0,0.0,1340,6
3696,322,0.0,0.0,1343,8
3697,322,8.0,0.0,1353,18
3698,322,8.0,7.0,500,81
3699,322,52.0,0.0,25,25
3700,572,52.0,181.0,768,740
3701,572,52.0,181.0,768,740
3702,322,38.0,6.0,53,53
3703,532,8.0,15.0,212,8
3704,322,43.0,0.0,83,18
3705,322,8.0,4.0,1339,4
3706,322,52.0,18.0,1474,242
3707,322,29.0,0.0,1336,1
3708,321,98.0,61.0,99,99
3709,321,52.0,0.0,330,68
3710,321,28.0,4.0,1381,45
3711,321,52.0,0.0,731,28
3712,321,52.0,0.0,315,69
3713,321,29.0,2.0,1341,5
3714,321,29.0,0.0,1339,3
3715,546,3.0,91.0,650,191
3716,321,35.0,0.0,827,1
3717,321,98.0,29.0,1142,222
3718,565,98.0,29.0,69,69
3719,320,6.0,4.0,1313,16
3720,320,100.0,0.0,1106,144
3721,320,28.0,0.0,1341,4
3722,320,28.0,0.0,1340,3
3723,318,4.0,0.0,144,43
3724,318,32.0,0.0,1281,0
3725,318,4.0,0.0,129,28
3726,318,4.0,0.0,273,172
3727,318,4.0,0.0,273,172
3728,318,4.0,0.0,273,172
3729,318,52.0,26.0,1344,6
3730,318,52.0,15.0,1348,10
3731,318,32.0,0.0,653,2
3732,318,95.0,11.0,920,0
3733,318,95.0,0.0,920,0
3734,318,95.0,11.0,920,0
3735,318,95.0,11.0,920,0
3736,318,95.0,11.0,920,0
3737,318,95.0,11.0,920,0
3738,85,65.0,16.0,1253,79
3739,318,52.0,3.0,154,154
3740,318,32.0,0.0,1290,9
3741,543,0.0,91.0,296,188
3742,318,32.0,0.0,1292,11
3743,318,32.0,0.0,1292,11
3744,401,0.0,90.0,303,5
3745,543,0.0,91.0,394,96
3746,543,0.0,91.0,486,188
3747,543,0.0,90.0,712,5
3748,543,0.0,91.0,803,96
3749,318,14.0,71.0,692,147
3750,543,0.0,91.0,895,188
3752,318,95.0,61.0,1305,34
3753,318,158.0,22.0,313,158
3754,548,39.0,4.0,140,140
3755,318,11.0,4.0,1367,28
3756,318,157.0,14.0,1582,294
3757,318,88.0,0.0,1414,126
